"Accession","Organism_Name","Organization","Org_location","Isolate","Molecule_type","Length","Nuc_Completeness","Country","Collection_Date","GenBank_Title","MMWRyear","MMWRweek","Collection_Season","Type","clade","G_clade"
"MZ515672.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8402-V01","ssRNA(-)",15274,"complete","United Kingdom",2019-01-17,"Human respiratory syncytial virus B isolate OX02-8402-V01, complete genome",2019,3,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515673.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0014-D03","ssRNA(-)",15218,"partial","Netherlands",2017-12-14,"Human respiratory syncytial virus B isolate UU02-0014-D03, partial genome",2017,50,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515674.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0030-V01","ssRNA(-)",15271,"complete","Netherlands",2018-01-03,"Human respiratory syncytial virus B isolate UU02-0030-V01, complete genome",2018,1,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ515677.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8915-V01","ssRNA(-)",15277,"complete","United Kingdom",2019-11-18,"Human respiratory syncytial virus B isolate OX02-8915-V01, complete genome",2019,47,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515678.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8903-V01","ssRNA(-)",15276,"complete","United Kingdom",2019-01-02,"Human respiratory syncytial virus B isolate OX02-8903-V01, complete genome",2019,1,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515683.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0028-D06","ssRNA(-)",15274,"complete","Netherlands",2018-01-05,"Human respiratory syncytial virus B isolate UU02-0028-D06, complete genome",2018,1,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515684.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE02-0017-D04","ssRNA(-)",15273,"complete","Spain",2019-12-15,"Human respiratory syncytial virus B isolate SE02-0017-D04, complete genome",2019,51,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515691.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8813-V01","ssRNA(-)",15275,"complete","United Kingdom",2018-10-24,"Human respiratory syncytial virus B isolate OX02-8813-V01, complete genome",2018,43,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515694.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8372-D02","ssRNA(-)",15275,"complete","United Kingdom",2018-11-29,"Human respiratory syncytial virus B isolate OX02-8372-D02, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515697.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0035-D03","ssRNA(-)",14689,"partial","Netherlands",2018-01-11,"Human respiratory syncytial virus B isolate UU02-0035-D03, partial genome",2018,2,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515698.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","IM02-0031-V01","ssRNA(-)",15275,"complete","United Kingdom",2018-11-19,"Human respiratory syncytial virus B isolate IM02-0031-V01, complete genome",2018,47,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515699.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0166-V01","ssRNA(-)",15277,"complete","Netherlands",2020-01-09,"Human respiratory syncytial virus B isolate UU02-0166-V01, complete genome",2020,2,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515704.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0049-V01","ssRNA(-)",15271,"complete","Netherlands",2018-02-14,"Human respiratory syncytial virus B isolate UU02-0049-V01, complete genome",2018,7,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515707.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8898-V01","ssRNA(-)",15277,"complete","United Kingdom",2018-11-30,"Human respiratory syncytial virus B isolate OX02-8898-V01, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515708.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0075-V01","ssRNA(-)",15229,"partial","Netherlands",2018-12-27,"Human respiratory syncytial virus B isolate UU02-0075-V01, partial genome",2018,52,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515710.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU01A-0007-V02","ssRNA(-)",15275,"complete","Netherlands",2017-12-08,"Human respiratory syncytial virus B isolate UU01A-0007-V02, complete genome",2017,49,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515711.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0212-V01","ssRNA(-)",15280,"partial","Netherlands",2019-12-14,"Human respiratory syncytial virus B isolate UU02-0212-V01, partial genome",2019,50,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515712.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-9549-V01","ssRNA(-)",15276,"complete","United Kingdom",2019-12-27,"Human respiratory syncytial virus B isolate OX02-9549-V01, complete genome",2019,52,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515713.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0014-D02","ssRNA(-)",15271,"complete","Netherlands",2017-12-13,"Human respiratory syncytial virus B isolate UU02-0014-D02, complete genome",2017,50,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515714.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0032-V01","ssRNA(-)",15234,"partial","Netherlands",2018-01-05,"Human respiratory syncytial virus B isolate UU02-0032-V01, partial genome",2018,1,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ515715.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE01A-0203-V02","ssRNA(-)",15275,"complete","Spain",2020-01-20,"Human respiratory syncytial virus B isolate SE01A-0203-V02, complete genome",2020,4,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515716.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX03-0187-V02","ssRNA(-)",15277,"complete","United Kingdom",2018-11-01,"Human respiratory syncytial virus B isolate OX03-0187-V02, complete genome",2018,44,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515719.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","IM02-0001-V01","ssRNA(-)",15276,"complete","United Kingdom",2018-10-08,"Human respiratory syncytial virus B isolate IM02-0001-V01, complete genome",2018,41,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515721.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8961-D10","ssRNA(-)",15224,"partial","United Kingdom",2019-11-18,"Human respiratory syncytial virus B isolate OX02-8961-D10, partial genome",2019,47,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515724.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0200-V01","ssRNA(-)",15274,"complete","Netherlands",2019-11-14,"Human respiratory syncytial virus B isolate UU02-0200-V01, complete genome",2019,46,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515725.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0085-V01","ssRNA(-)",15227,"partial","Netherlands",2018-12-07,"Human respiratory syncytial virus B isolate UU02-0085-V01, partial genome",2018,49,"2018/2019","B","B.D.4.1","GB5.0.5a"
"MZ515726.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8221-D02","ssRNA(-)",15275,"complete","United Kingdom",2019-11-10,"Human respiratory syncytial virus B isolate OX02-8221-D02, complete genome",2019,46,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515727.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8539-V01","ssRNA(-)",15263,"complete","United Kingdom",2018-11-26,"Human respiratory syncytial virus B isolate OX02-8539-V01, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515728.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE01A-0196-V02","ssRNA(-)",15275,"complete","Spain",2019-12-17,"Human respiratory syncytial virus B isolate SE01A-0196-V02, complete genome",2019,51,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515729.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0006-D05","ssRNA(-)",15280,"complete","Netherlands",2017-11-22,"Human respiratory syncytial virus B isolate UU02-0006-D05, complete genome",2017,47,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ515730.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0028-D03","ssRNA(-)",15274,"complete","Netherlands",2018-01-02,"Human respiratory syncytial virus B isolate UU02-0028-D03, complete genome",2018,1,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515732.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX01A-8300-V02","ssRNA(-)",15276,"complete","United Kingdom",2019-11-15,"Human respiratory syncytial virus B isolate OX01A-8300-V02, complete genome",2019,46,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515733.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0009-V01","ssRNA(-)",14942,"partial","Netherlands",2018-01-08,"Human respiratory syncytial virus B isolate UU02-0009-V01, partial genome",2018,2,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515736.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0044-V01","ssRNA(-)",15226,"partial","Netherlands",2018-01-26,"Human respiratory syncytial virus B isolate UU02-0044-V01, partial genome",2018,4,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515738.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE01A-0070-V02","ssRNA(-)",15275,"complete","Spain",2018-12-13,"Human respiratory syncytial virus B isolate SE01A-0070-V02, complete genome",2018,50,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515742.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8669-D03","ssRNA(-)",15229,"partial","United Kingdom",2017-12-22,"Human respiratory syncytial virus B isolate OX02-8669-D03, partial genome",2017,51,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ515743.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU01A-0008-V02","ssRNA(-)",15271,"complete","Netherlands",2017-12-28,"Human respiratory syncytial virus B isolate UU01A-0008-V02, complete genome",2017,52,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515745.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX01A-8185-V02","ssRNA(-)",15290,"partial","United Kingdom",2019-12-18,"Human respiratory syncytial virus B isolate OX01A-8185-V02, partial genome",2019,51,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515746.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0051-D03","ssRNA(-)",15260,"complete","Netherlands",2018-03-29,"Human respiratory syncytial virus B isolate UU02-0051-D03, complete genome",2018,13,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ515747.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8345-D02","ssRNA(-)",15231,"partial","United Kingdom",2018-11-30,"Human respiratory syncytial virus B isolate OX02-8345-D02, partial genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515748.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE01A-0043-V02","ssRNA(-)",15284,"complete","Spain",2019-01-04,"Human respiratory syncytial virus B isolate SE01A-0043-V02, complete genome",2019,1,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515751.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8865-V01","ssRNA(-)",15277,"complete","United Kingdom",2018-11-26,"Human respiratory syncytial virus B isolate OX02-8865-V01, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515753.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8221-D06","ssRNA(-)",15273,"complete","United Kingdom",2019-11-14,"Human respiratory syncytial virus B isolate OX02-8221-D06, complete genome",2019,46,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ515754.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0050-V01","ssRNA(-)",15227,"partial","Netherlands",2018-02-20,"Human respiratory syncytial virus B isolate UU02-0050-V01, partial genome",2018,8,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ515756.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8012-V01","ssRNA(-)",15275,"complete","United Kingdom",2018-11-21,"Human respiratory syncytial virus B isolate OX02-8012-V01, complete genome",2018,47,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515757.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8758-V01","ssRNA(-)",15232,"complete","United Kingdom",2018-12-17,"Human respiratory syncytial virus B isolate OX02-8758-V01, complete genome",2018,51,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515759.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8313-D02","ssRNA(-)",15275,"complete","United Kingdom",2018-11-21,"Human respiratory syncytial virus B isolate OX02-8313-D02, complete genome",2018,47,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515761.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU01A-0023-V02","ssRNA(-)",15275,"complete","Netherlands",2018-11-29,"Human respiratory syncytial virus B isolate UU01A-0023-V02, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515762.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX01A-8880-V02","ssRNA(-)",15275,"complete","United Kingdom",2018-11-15,"Human respiratory syncytial virus B isolate OX01A-8880-V02, complete genome",2018,46,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515763.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8345-V01","ssRNA(-)",14957,"partial","United Kingdom",2018-11-29,"Human respiratory syncytial virus B isolate OX02-8345-V01, partial genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ515764.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU03-0385-V02","ssRNA(-)",15273,"complete","Netherlands",2019-03-04,"Human respiratory syncytial virus B isolate UU03-0385-V02, complete genome",2019,10,"2018/2019","B","B.D.4.1","GB5.0.5a"
